date,id,area
2022-09-18 23:45:36,1663537536,116534.38493613001
2022-09-19 22:15:39,1663618539,116510.76247895
2022-09-20 21:28:39,1663702119,116468.73374514999
2022-09-21 22:14:34,1663791274,116476.5396342
2022-09-22 21:56:39,1663876599,116431.85835027
2022-09-23 22:26:35,1663964795,116741.05660201
2022-09-24 23:28:25,1664054905,116667.18320714
2022-09-24 23:32:43,1664055163,116667.18320714
2022-09-25 23:30:13,1664141413,116598.97545711
2022-09-26 20:39:34,1664217574,116615.89100186
2022-09-26 23:16:10,1664226970,116533.63734644001
2022-09-27 14:45:19,1664282719,116340.15991903999
2022-09-27 22:23:49,1664310229,116337.99818144999
2022-09-28 12:03:43,1664359423,116227.07810772999
2022-09-28 22:49:43,1664398183,116133.63105732
2022-09-29 15:59:06,1664459946,116133.63105732
2022-09-30 10:26:05,1664526365,115831.73148275999
2022-09-30 23:04:46,1664571886,115601.92505959
2022-10-01 14:38:55,1664627935,115598.59352755001
2022-10-01 18:29:56,1664641796,115546.21657178
2022-10-01 21:47:33,1664653653,115506.57871061
2022-10-01 23:38:26,1664660306,115420.44881361
2022-10-02 19:14:09,1664730849,115235.81683435
2022-10-02 20:49:18,1664736558,115219.51881977
2022-10-03 00:07:48,1664748468,115215.77592972
2022-10-03 12:20:02,1664792402,115071.85258577
2022-10-03 16:05:10,1664805910,114875.88096072
2022-10-03 18:05:10,1664813110,114546.14652338001
2022-10-03 18:07:54,1664813274,114546.14652338001
2022-10-04 12:17:52,1664878672,114281.24434674
2022-10-04 15:06:05,1664888765,113831.48799207
2022-10-04 15:13:59,1664889239,113831.48799207
2022-10-04 23:46:57,1664920017,113742.34262015
2022-10-05 15:33:59,1664976839,113560.79259307
2022-10-05 23:47:06,1665006426,113379.36898293
2022-10-06 00:48:38,1665010118,113379.36898293
2022-10-06 14:19:47,1665058787,113040.51874646
2022-10-07 11:42:27,1665135747,113069.5805629
2022-10-07 16:10:50,1665151850,113069.5805629
2022-10-08 00:08:26,1665180506,113070.86179032
2022-10-09 00:06:22,1665266782,113130.54043847
2022-10-09 11:38:24,1665308304,113117.95325513
2022-10-09 23:20:36,1665350436,113148.50540621001
2022-10-09 23:40:04,1665351604,113148.50540621001
2022-10-10 23:27:47,1665437267,113027.68732558
2022-10-11 23:42:51,1665524571,113022.18652121001
2022-10-12 22:39:44,1665607184,112966.86516115
2022-10-14 00:13:29,1665699209,113015.91748001
2022-10-15 00:57:14,1665788234,113011.25893997999
2022-10-15 23:58:57,1665871137,113153.95717747
2022-10-17 22:20:03,1666038003,113137.26638155
2022-10-18 23:33:04,1666128784,113136.78168572999
2022-10-19 23:48:02,1666216082,113143.15598394
2022-10-20 23:22:57,1666300977,113246.04543436
2022-10-21 23:33:26,1666388006,113304.44798242
2022-10-22 23:40:48,1666474848,113346.81620964
2022-10-23 23:36:48,1666561008,113329.49598246001
2022-10-24 19:41:33,1666633293,113205.7372292
2022-10-24 23:34:58,1666647298,113216.82868722
2022-10-26 00:19:31,1666736371,113248.85630082001
2022-10-26 12:01:28,1666778488,113220.25491013999
2022-10-28 00:07:07,1666908427,113218.69182342
2022-10-29 22:29:42,1667075382,113221.50162936
2022-10-30 23:42:41,1667169761,113193.74381843
2022-10-31 23:09:46,1667254186,113212.98089333001
2022-11-01 23:27:46,1667341666,113274.26038528999
